ID_Review,Platform,Wilayah,Nama_Hotel,Review_Date,Text_Review,label_Kamar,label_Kebersihan,label_Pelayanan,label_Harga,label_Lokasi,label_Fasilitas,label_Makanan,error
7124,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,1/3/2025,"Menginap semalam hanya untuk tempat transit sambil mencicipi kuliner cirebon. proses check-in cepat, walau parkir terbatas tapi petugas valley cukup sigap untuk mengatur mobil. Sarapan juga cukup lengkap bagi kami. Walau kamar kami menghadap rumah penduduk tapi tidak masalah krn kami tidak d kamar terus.. Terimakasih hotel neo 👍",Netral,None,Positif,None,Netral,Netral,Positif,
7125,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,1/1/2025,"Pulang dr Trip Jawa tengah Dieng & Magelang, sy memutuskan untuk transit di cirebon, kota dgn ke khasan mknan dan budayanya. Book hotel ini dpt disc yg sgt menarik. Lokasi hotel strategis, Keramahan dan keamanan petugas keamanan sgt bagus. Front office pun sama dgn pelayanan yg bgs, hanya saja dpt pemgalaman kurang pas BF di pagi hari, entah moodnya lg gak bgs atau ad masalah pribadi. Yg jelas kpd mbak yg bertugas distation omletee hrsnya bs lbh ramah kpd tamu. Sy pun menanyakan perihal ketersediaan omletee dgn sopan, tp dijwb dgn ketus, sy ad anak kecil yg omletee nya tanpa cabai ap slh sy permintaan tdk pakai. Sy bersedia menunggu sgt bersedia.tp jwbn dr mbaknya terkesan sy memburu dia. Tlg diperbaiki kedepannya",None,None,Positif,None,Positif,None,None,
7126,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/18/2024,"Bagus dan nyaman. Ruangan kecil, tetapi bersih. Ruangan dirawat terawat. Pelayan ramah, pesan kamar tanpa sarapan masih di informasikan alternatif makan pagi dikota. Salah satu budged hotel Bintang tiga terbaik di cirebon. Mempertahankan nama besar Aston group",Negatif,Positif,Positif,None,None,None,Netral,
7127,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,11/17/2024,Seru bgt buat honeymoon sama pasangan Akses ke toko terdekat mudah. Hidangan bervariasi.,None,None,None,None,Positif,None,Positif,
7128,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,11/10/2024,AC dingin. Keterampilan staf luar biasa.,Positif,None,Positif,None,None,None,None,
7129,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,8/15/2024,"Kami sangat menghargai staf resepsionis karena mereka memenuhi permintaan kami, kami menyukai menu sarapannya & rasanya lezat. Harga sesuai dengan kualitasnya.",None,None,Positif,Positif,None,None,Positif,
7130,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,8/8/2024,Hotelnya nyaman bersih pelayanan ramah makanan jg enak bakal kesini lagi klw mampir ke cirebon Oiya kmrin ada bazar seblak jg di lobi nya topp deh,None,Positif,Positif,None,None,Positif,Positif,
7131,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/18/2024,Salah satu hotel yang ada connecting kamarnya di cirebon,Positif,None,None,None,None,None,None,
7132,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/13/2024,"Harga terjangkau,, hotel bersih dan nyaman",None,Positif,None,Positif,None,None,None,
7133,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,6/22/2024,Ambil kamar yang ada sofanya lumayan bisa buat bertiga + bawa baby. Ada sekatnya jadi kamar terasa luas. Bathroom juga ada bathup dan utk harga yg gasampe 500rb di cirebon ini sih sepadan dengan harga sekali,Positif,None,None,Positif,None,None,None,
7134,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,4/18/2024,"Seneng nginep di Aston, cocok untuk hiburan keluarga. Kamar nyaman, parkiran luas, fasilitas beragam: kolam renang tambahin prosotan kecil seru tuh, melukis, mini zoo hewanya cukup banyak. Paling air minum mungkin yah dibanyakin/ada dispenser gitu tiap lantai",Positif,None,None,None,None,Netral,None,
7135,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,2/2/2024,"Kamarnya oke, tp airnya pertama kali keluar lumpur dan bau, jd harus dipancing dlu. sarapannya variatifnya sedikit. Untuk secara keseluruhan oke, pelayanan fast respon jg. Pemandangan bisa pemandangan laut",Positif,Negatif,Positif,None,Positif,None,Netral,
7136,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,1/27/2024,"Airnya berpasir, nginep 2 hari tetep berpasir. Kalau pagi air panasnya gabisa. Kamar mandi kotor, ada sudut yg belum dibersihkan. Berasa jorok. Nginep yg ke-2 bersama keluarga, jujur kecewa. Akan masuk dalam daftar blacklist saya utk dinas maupun liburan menginap.",Netral,Netral,None,None,None,None,None,
7137,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,1/22/2024,"terbaik hotel d cirebon.,staf mba weni baik bgt kasi kamar paling tinggi 710 dpt pemandangan laut. Ada penjemputan gratis mas krisna terbaik. Pokoknya ga nyesel nginap dsini, staf baik dan ramah Staf ahli dalam bidangnya.",Netral,None,Positif,None,None,None,None,
7138,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/24/2023,"hotelnya bagus dan nyaman, di deket hotel juga ada minimarket jadi mudah buat kalo ada mendadak mau belanja. untuk sarapannya oke aja sih tapi bukan yang spesial",None,None,None,None,Positif,None,Netral,
7139,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/2/2023,Saat menginap hr sabtu ada jajanan kuliner Cirebon di Lobbynya,None,None,None,None,None,Positif,None,
7140,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,10/20/2023,"staf: Check-in malam sekitar jam 10, menunggu antrian check-in karena hanya ada 1 staf saja yang aktif. Kartu akses hanya dapat 1 karena infonya sedang kehabisan kartu. Kamar: permintaan kamar non smoking, tapi ada bau rokok saat buka kamar setelah dinyalakan AC baru bau-nya berkurang. Ukuran kamar cukup kecil, tapi karena hanya sendiri jadi cukup pas. Tersedia meja dan bangku kerja dengan space seadanya. Pemanas air, gelas, teh kopi tersedia. Kamar Mandi: Ukuran cukup untuk sendiri. Tersedia pengering rambut. Kelengkapan alat mandi, cottton bud, hair cap dan sikat gigi tersedia. sarapan: Selama 2 hari. Varian makanan utama ada perbedaan. Stand mie dan telur sama. Dessert pepaya saja. Minuman sama.",Netral,Negatif,Netral,None,None,None,Netral,
7141,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,9/22/2023,Keren utk bintang 3 direkomendasikan.... pemandangannya jg ciamiiik laut dan sunrise Minuman tersedia dispenser di lorong dan ada 2 shg tidak jauh,None,None,None,None,Positif,Positif,None,
7142,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,8/19/2023,"Sewa 2 kamar dgn connecting kamar krna kelelahan dijalan sehabis nge trip ke magelang sama keluarga. Paksu supir lelah hehe jd ngajak kami bermalam di cirebon untuk isi tenaga dlu biar full lg besoknya pulang jakarta. permintaan jg ucapan selamat ultah sama crew lewat tiket dan handuk angsa, dibuatkan smua😍 Kamar bersih nyaman. Wangi🥰 Intinya smua berfungsi dgn baik. Playanan ramah. Parkir valet free saya tetap kasih tip bentuk terimakasih) Dan saat cekout hotel diminta review google nya. Saya sangat tdk keberatan mngisi nya, krna honest review saya puas menginap dsini walaupun hanya singgah 1 malam. Tidur pulas nyaman tdk terganggu keberisikan apapun bersama kluarga☺️",Negatif,Positif,Positif,None,None,Netral,None,
7143,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/8/2023,"Sudah langganan, pelayanan ramah, kamar bersih dan sesuai permintaan, sarapan lengkap dan enak. Mohon dipertahankan, terima kasih banyak neo",None,Positif,Positif,Positif,Positif,None,Positif,
7144,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/3/2023,"Hotelnya bersih banget,,, pelayanannya juga oke ramah² dr area parkir sampai yg di dalam semua gercep pelayanannya,, lokasinya juga dekat dr stasiun cirebon,, harganya juga sesuai,, makanannya juga enak²,, cuma kurang 1 aja ga ada netflix/youtube aja, selebihnya puas banget menginap disini",None,Positif,Positif,Netral,Positif,Netral,Netral,
7145,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,6/27/2023,Cukup. Nyaman tp makanan nya kurang variatif selebihnya ok ok aja,None,None,None,None,None,None,Negatif,
7146,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,5/28/2023,"Nyaman dan seperti di rumah, semoga bisa workcation lagi segera.",None,None,None,None,None,None,None,
7147,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,5/8/2023,"Sudah menginap kesekian kalinya disini dan menjadi langganan kalo ke cirebon, pelayanan ramah. Kamar bersih, sarapannya enak dan menunya banyak.",None,Positif,Positif,None,None,None,Positif,
7148,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,4/27/2023,"🔲Tipe kamar Neo kamar (lantai 6). Harga sekitar 970k/kamar/malam (libur lebaran, sarapan). 🔲Agak tricky mencari hotel yg bersih, modern, & pelayanan bagus di Kota Cirebon. Sbnrnya kami sudah lama tertarik dgn Hotel Neo Cirebon krn reviu yg relatif bagus2 di internet, dibanding hotel lain yg setara atau bahkan lebih tinggi star-nya. 🔲Lokasi hotel di pinggir jalan raya besar, namun bukan di pusat keramaian kota, tp menurut kami strategis krn di sekitarnya tidak terlalu macet & masih dekat dgn spot2 kuliner & wisata. 🔲Parkiran mobil terbatas & pakai sistem free valet. 🔲Poin penting lainnya: staf tempat parkir, bell boy, resepsionis, petugas kebersihan, & restoran semua ramah, inisiatif, & membantu👍🏻 🔲Kami late check in & prosesnya jg cepat. minuman sambutan yaitu infused water yg bisa lgsg diambil oleh guest di lobby. 🔲Kamar kami terletak di tengah2 bangunan, jd bising dr jalan raya tidak terlalu terdengar. Antar kamar jg cukup kedap. 🔲Ukuran kamar kecil, cukup untuk 2 org dewasa dgn bawaan simpel. Jika dgn anak2, lebih nyaman di tipe kamar yg lebih besar. Utk guest dgn barang yg banyak jg mungkin agak sempit. 🔲Kamar kami ada jendela menghadap ke samping gedung, jalan raya depan hotel, & laut. Posisi hotel ini memang berseberangan dgn laut. 🔲Meski ukuran kamar kecil, tp pencahayaan lampu kamarnya banyak & sangat terang. Nuansa kamar modern, dgn furnitur warna coklat muda & hiasan dinding motif batik. Cukup homey & nyaman buat kami. 🔲Wastafel di toilet agak terlalu besar utk ukuran toilet yg kecil. Tp ini memudahkan utk tamu dgn anak2. perlengkapan kamar di toilet standar (hanya 2 sikat gigi, hand soap, cotton bud, pancuran cap). Sabun & samponya refill. Air panas berfungsi. Toilet & handuk bersih👍🏻 🔲Di kamar ada cool bar (bukan kulkas), beberapa hanger, & 2 slippers. Tidak ada laundry bag. 🔲Di kasur ada 2 bantal. Yg kami suka: linens-nya wangi & bersih. Bantal & tempat tidurnya empuk, sesuai dgn selera kami. 🔲TV berfungsi, tp remote-nya seperti hampir patah (meski berfungsi). AC jg berfungsi dgn sangat baik. 🔲Ada kopi & teh sachet. Utk air mineral, disediakan water jug yg bisa diisi air dari dispenser di koridor (free). Tp disediakan jg 1 liter botol air Cleo yg berbayar (15k). 🔲Krn ukuran kamar kecil, jarak antara TV & kasur sangat dekat, sehingga aktivitas di kamar terbatas. 🔲Restoran utk sarapan terletak di lantai lobby. Areanya tidak terlalu luas, namun krn sedang high season, 2 ruang meeting di samping resto dibuka utk guest sarapan. 🔲Sarapan buffet. Menurut kami, nasi goreng ati & bihun gorengnya ENAK👍🏻 Variasi dessert ada 1 menu tradisional, bolu, & pudding. Buah jg hanya semangka. Ada salad, egg corner, cereal, & roti tawar. Menu kuah2 paling banyak disediakan, ada 4 jenis. 🔲Servis di resto jg cukup bagus. Staf cekatan dlm membersihkan & refill makanan, meski sudah mendekati menit2 terakhir waktu sarapan. 🔲Kebersihan karpet koridor kamar bisa lebih ditingkatkan. 🔲Proses check out jg cepat. secara keseluruhan, kami sangat puas dgn pelayanan & kebersihan Hotel Neo yg meskipun mungkin hanya bintang 3 & sedang high season, tp tetap terasa maksimal. Benar2 membantu kami utk recharge energi stlh melalui aktivitas panjang mudik Lebaran. 🔲Hotel ini cocok utk yg perlu singgah sejenak di Cirebon. Utk fasilitas tambahan memang tdk lengkap, tp utk tidur, ini salah 1 hotel ternyaman di Cirebon. IG: @joyfullyohaeng",Positif,Positif,Positif,Netral,Netral,Positif,Positif,
7149,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,2/27/2023,Sesuai ekspektasi. Tidak mengecewakan. Mantap,None,None,None,None,None,None,None,
7150,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,2/19/2023,"Nyaman banget nginep disini, apalagi kallo bawa keluarga.. Makanan nya jg enak2, kamarnya bersih, pokok nya terbaik deh Neo Hotel Cirebon.. Cuma sayang parkiran nya sempit ga ada basement nya, itu aja kekurangan nya sih.. Sukses yaa Neo Cirebon",Positif,Positif,None,None,None,Negatif,Positif,
7151,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,1/23/2023,"Hotel Neo Cirebon... Terbaik.. Saya dri jakarta lgsg ke hotel neo bsama istri. Badan capek dan pegal krna perjalanan jauh. Sampe di hotel kita minta check-in lebih awal, dan Boooooom.... Di perkenankan!!!! Trima Kasih Hotel NEO CIREBON... GORGEOUS!!!",None,Negatif,Netral,None,Negatif,None,None,
7152,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/29/2022,"Layanannya oke, ada layanan penjemputan dari stasiun ke hotel, lokasinya strategis, dekat dengan stasiun dan area wisata kuliner, untuk citarasa makanan perlu sedikit di improve",None,None,Positif,None,Positif,None,Negatif,
7153,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/14/2022,Kopinya enak,None,None,None,None,None,None,Positif,
7154,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/2/2022,Sea pemandangan.. mantap sesuai permintaan.. pelayanan dam staf ramah2..,Positif,None,Positif,None,None,None,None,
7155,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,11/12/2022,Standard nya Aston tidak pernah mengecewakan! Terima kasih 🤩 I enjoy the menginap,None,None,None,None,None,None,None,
7156,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,11/12/2022,Standard nya Aston memang tidak pernah mengecewakan! Saya nyaman menginap di sini. Terima kasih 🤩,None,None,None,None,None,None,None,
7157,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,9/13/2022,"Kamar nya bagus bersih, dapet pemandangan bagus, sarapannya enak, staf nya membantu 👍👍👍",Positif,Positif,Positif,None,None,None,Positif,
7158,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/21/2022,"Awalnya susah nyalain lampu karna slot card tidak pas, Mau berendam di bathtubs, eh airnya butek. sarapan habis karena tamu sedang full, ada rombongan pertamina. Ngga sempet komplain di hari H karena sedang sudah cukup lelah.",None,None,None,None,None,None,Negatif,
7159,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/9/2022,"Kamar yang nyaman., sayang tempat parkirnya terbatas",Positif,None,None,None,Negatif,None,None,
7160,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/4/2022,"Dengan harga yang dibayarkan, sejauh ini cukup bagus.",None,None,None,Positif,None,None,None,
7161,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,5/28/2022,Salah satu kelebihan hotel ini terdapat jasa antar-jemput dr/ke stasiun utk tamu hotel yg disediakan gratis oleh pihak hotel karena lokasi hotel tidak terlalu jauh dari stasiun namun tidak banyak pilihan penjual makanan di sekitar hotel. Kamar agak sempit dan referigeratornya tidak dingin. Menu sarapannya cukup lengkap namun perlu ditingkatkan lg rasanya.,Negatif,None,Netral,None,Negatif,None,Positif,
7162,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,5/11/2022,"pengalaman pertama kali ke cirebon dan cek in di hotel neo sangat menyenangkan. Saat sampai hotel sudah ditawarkan Vallet Parkir Free, proses cek in juga fast respon karna sampai hotel juga sudah sore jadi kamar yg saya pesan sudah ready. permintaan khusus terpenuhi semua hanya saja pemandangan jendela kamar terhalang dinding belkang tembok jadi g bisa secara langsung menghadap ke laut, Ac kamar dingin, dekat kemana2 kalo mau mencari tempat makan. Dekat dengan Ayam Goreng Santa Maria. saya dan suami berjalan kaki dipagi hari sekitar 20menit. Terima Kasih Hotel Neo atas pelayanannya semoga kedepannya lebih baik lagi dan sukses selalu.",Positif,None,Positif,None,Positif,Netral,None,
7163,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,4/13/2022,"bersih n comfort, hanya lokasi agak jauh dari tempat wisata dan kota",None,Positif,None,None,Negatif,None,None,
7164,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,3/13/2022,". parkiran nya susah, Mobil pindah2 terus Karena valley. makanan tdk bervariatif. house keeping oke ✅",None,None,Positif,None,None,Negatif,Negatif,
7165,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,2/16/2022,"Ok hotel nya, reconendet buat menginap di cirebon",None,None,None,None,None,None,None,
7166,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,2/8/2022,"kamar bersih, tapi ukuran kayaknya kecil bnget..... gpp lah. makanan enak.... tapi anak usia 6thn bayar ya... jd yang mau inap siapin yaa buat bayar",Netral,Positif,None,Negatif,None,None,Positif,
7167,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,2/1/2022,harga low tp fasilitas semua Ok. sarapannya enak.,None,None,None,Positif,None,Netral,Positif,
7168,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/28/2021,"Bersih, AC dingin, pemandangan gunung...cangkirnya cukup besar...jadi cocok untuk secangkir teh yang nikmat...ada pengering rambut juga...lokasinya juga cukup dekat dengan alun-alun untuk olahraga pagi...",Positif,Positif,None,None,Positif,Positif,None,
7169,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,11/15/2021,Penawaran bagus... super nyaaaaaaaan,None,None,None,None,None,None,None,
7170,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,10/25/2021,"Pengalaman saya liburan menginap di Hotel Neo Cirebon secara umum cukup memuaskan, gak bikin kecewa dan nyaman juga. Semoga kedepannya bisa menjadi lebih baik lagi. (+) - Lokasi mudah dijangkau, akses mudah dan dekat dengan beberapa spot (Stasiun Cirebon, alun-alun, makanan street, minimarket, dll) - Semua staf ramah-ramah dan siap membantu - Kamar nyaman dan bisa lihat pemandangan laut secara lebih dekat daripada hotel lainnya - Makanannya fresh dan enak. Ok lah - Fasilitas kamar ada kulkas mini, cukup kebantu makanan bawaan bisa lebih tahan - Bisa check-out lebih lambat dengan menunjukkan sertifikat vaksin - Tentu harganya juga bersahabat apalagi pas lagi ada promo (-) - Parkiran terbatas - AC di kamar kurang dingin - Kamar kurang kedap suara sehingga beberapa suara seperti anak kecil menangis/teriak sering terdengar ataupun suara kendaraan lewat terdengar jelas - Kulkas mini awalnya tidak berfungsi tapi setelah lapor langsung diganti, baiknya dipastikan lagi ketika kamar siap check in Sekian. Terima kasih",Negatif,None,Positif,Positif,Positif,Negatif,Positif,
7171,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,10/3/2021,"kamar dan kamar mandi bersih. permintaan kamar paling atas dgn pemandangan laut diberikan oleh resepsionisnya. sarapan standar dari segi rasa, namun cukup komplit dan ada tempat makan outdoornya.",Positif,Positif,Positif,None,None,Positif,Netral,
7172,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,9/13/2021,"Hotel di kota Cirebon yang bersih, bagus dan strategis",None,Positif,None,None,Positif,None,None,
7173,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,6/30/2021,"hotel baru,pemandangan pemandangan lautnya ok",Positif,None,None,None,None,None,None,
7174,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,4/7/2021,"baguss hotelnyaa, lokasi strategis, dan nyaman",None,None,None,None,Positif,None,None,
7175,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,3/25/2021,"Nyaman, kamar bersih sarapan juga enak, sesuai sama harganya,",None,Positif,None,Positif,None,None,Positif,
7176,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,3/18/2021,utk fasilitas kamar mandi dijaga utk buangan air dr pancuran sepertinya buangan airnya mampet namun utk fasilitas lainnya bagus dan menyenangkan,Negatif,None,None,None,None,Positif,None,
7177,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/16/2020,lumayan tempatnya bagus,None,None,None,None,Positif,None,None,
7178,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,12/8/2020,"bersih dan nyaman.. lokasi bukan di tengah2 kota, tidak dekat dengan pusat perbelanjaan dan semacamnya",Positif,Positif,Negatif,None,Negatif,None,None,
7179,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,7/15/2020,"nyaman nginep disini, proses checkin nya cepat, AC dingin, air panas & dingin nya berfungsi dengan baik, kasur empuk. cuma kalau boleh saran untuk siaran TV boleh di perhatikan lagi yaa, soalnya kemarin kresek kresek di jam tertentu, pas malem mulus semua 😂",Positif,None,Netral,None,None,None,None,
7180,Tiket,Cirebon,Hotel Neo Cirebon by ASTON,6/19/2020,lobby panas bgt ga sejuk petugas juga kurang rama pas mau chekout toleransi 30 menit aja ga dikasi kayak ga biasa nya aja trus ac ga bisa swing pancuran kamar mandi bocor dan wifi dilantai 6 lemot banget bagian loby tolong di cek panas gak karuan,Negatif,None,Negatif,None,None,Negatif,None,
7181,Tiket,Cirebon,Verse Hotel Cirebon,4/23/2026,Dekorasi tepi kolam renang yang elegan. Diskon besar-besaran. Staf yang tepat waktu dan penuh perhatian.,None,None,Positif,Positif,None,Positif,None,
7182,Tiket,Cirebon,Verse Hotel Cirebon,12/30/2025,"- waktunya check in kamar blm siap, pdhal sy dtg hampir jam 3 sore - tdk bs minta lebih kartu akses alasan lg rame - kartu akses selalu bermasalah, smp sy hrs bolak balik ke resepsionis naik turun lift sambil gendong anak, beruntung klo lg ada petugas kebersihan bs mnta bukain -Ac kmr bocor sebocor2nya kyk hujan, smp ditampung di tempat sampah, akhirnya dipindahin kmr - keseluruhan kmr kotor n terkesan jorok, handuk parah malah ada yg udh rumbai2 pinggirnya -Sarapan baru jam 8.30 lauknya udh habis..sisa nasi doank..ditnyain ktnya bkl refill..tp lama bgtttt intinya hotel ini hrs berbenah dr segi fasilitas krn harga lumayan pas musim liburan & lebih prepare perbanyak staf, makanan dll spy tamu ga kecewa +Lokasi aja di kompleks ruko2 yg pinggir jln",Negatif,Negatif,Netral,Netral,Netral,Netral,Netral,
7183,Tiket,Cirebon,Verse Hotel Cirebon,12/19/2025,"Agak kotor, lift tombol tutup nya rusak",None,Negatif,None,None,None,Negatif,None,
7184,Tiket,Cirebon,Verse Hotel Cirebon,11/11/2025,"Kasurnya nyaman, bantalnya tebal. Untuk ruangannya kurang perawatan pintu kamarmandinya tolong lah",Negatif,None,None,None,None,None,None,
7185,Tiket,Cirebon,Verse Hotel Cirebon,9/8/2025,"Lobinya nyaman dan bersih walaupun tidak luas. Saya pesan tipe kamar loft kamar yang bisa muat hingga 6 orang. Kamarnya tipe mezanine yang luas, nyaman, bersih, ACnya berfungsi dengan baik. Sudah khawatir dari awal liat review di google terus pas mau checkin lihat beberapa tamu yang marah kamarnya banyak nyamuk dan ada beberapa komplain yang tidak direspon dengan baik oleh pihak hotel. Pas checkin juga ngantre lama sampe antreannya keluar lobby hotel. Resepsionisnya kurang banyak senyum mungkin tertekan, sistemnya jelek banget jadi mereka yang kena marah tamu. Checkoutnya juga jam 11.30 padahal biasanya hotel lain jam 12.00.",Positif,Positif,Negatif,None,None,Positif,None,
7186,Tiket,Cirebon,Verse Hotel Cirebon,8/2/2025,"bagi saya cukup sekali saja. hotelnya udah ngga nyaman bagi saya yg mengutamakan kebersihan. dengn harga yg sama saya bisa dpt hotel yg lebih baik di tengah kota Cirebon, saya mencoba hotel ini karena di foto yg ada di aplikasi terlihat hotelnya spt kategori hotel bintang 4 atau 5. kualitas spring bednya aneh, kalo dibagian pinggir seperti mau merosot ke lantai, jadi harus geser ke tengah terus. kaca yg sdh tidak layak, sebaiknya diganti. kebersihan lantai dan kamar mandi tolong diperbaiki. Yang membuat saya merasa lebih baik, bagian front office mau menerima masukan dari saya dan menanggapi kritik saya dengan rendah hati, dan bersedia mengantarkan saya hingga ke mobil. Tapi waktu saya datang di malam hari, tidak ada 1 pun orang yg membantu saya yg kerepotan membawa barang² bawaan saya yg cukup banyak. Menyedihkan sekali pokoknya waktu saya datang di malam hari saat mau cek in, parkir nyari sendiri, turunin barang sampai ke resepsionis bawa sendiri, setelah terima kunci juga bawa ke kamar sendiri. sampai saya berpikir, begini amat ya jadi orang yg pakai hotel standard 300an. Tolong, demi nama baik verse hotel, spt hotel Oak Tree yg saya suka pakai di Jakarta dan 1 grup dgn Verse hotel Cirebon, walaupun mungkin harga murah, tapi pelayanan jangan murahan dan tidak peduli spt itu. Silakan perbaiki semua yg saya foto supaya tidak mengecewakan tamu lain.",Positif,Netral,Negatif,Positif,Positif,Netral,None,
7187,Tiket,Cirebon,Verse Hotel Cirebon,7/17/2025,"Saya pesan 2 kamar. (-): Kamar 1 terang, yg 1 lg remang2. wifi buruk banget, ga ada sinyal Makanan minim dan rasa hambar Hotel jauh didalam Parkir bayar per jam Mobil diparkir diluar hotel tanpa kanopi dan tidak ada satpam khusus hotel Air panas dikatakan ada tapi nyatanya dingin Sabun dan shampoo habis di kamar saya Di deskripsi kamar ada fasilitas ketel, nyatanya ketel (pemasak air) tidak ada, harus pinjam Di deskripsi kamar dapat teh, gula dan kopi, nyatanya tidak hanya yang type tertinggi Tidak dapat sendal hotel resepsionis tidak ramah, tidak ada menyapa sama sekali. (+) keluar jalan raya, banyak restoran berjejer Dapat minuman sambutan di lobby hotel",Positif,None,Positif,None,Negatif,Netral,Negatif,
7188,Tiket,Cirebon,Verse Hotel Cirebon,6/3/2025,Kamar kotor.. Kamar mandi kotor AC bocor.. Parkir mobil bayar nga jelas Nyesel nginap di hotel ini Pas subuh banyak orang Mabuk teriak² di lorong,Negatif,Negatif,None,None,None,Negatif,None,
7189,Tiket,Cirebon,Verse Hotel Cirebon,4/27/2025,"hotelnya bersih dan nyaman, pas banger d tengah kota cirebon",None,Positif,None,None,Positif,None,None,
7190,Tiket,Cirebon,Verse Hotel Cirebon,2/15/2025,"Lokasi bagus, ditengah kota. Itu aja yang bagus, sisanya tidak. Buat ukuran hotel 1,4jt, sangat over price - tidak ada air panas - jam4 sore ada staf otak-atik pintu kamar, katanya sih cek pintu, tapi sampai alarm si pintu bunyi, sangat ganggu privacy - lift pelayanan tidak ada, jd kalau ada yang lagi loading barang, nunggu deh buat naik ke kamar. - kasur agak rusak, jd bisa goyang2 - remot tv tidak berfungsi -",Negatif,None,Netral,Netral,Positif,Netral,None,
7191,Tiket,Cirebon,Verse Hotel Cirebon,12/26/2024,"check-in sudah tengah malam saat check-in hanya ada receptionis tidak ada petugas lagi yg ready membawakan barang, saat di kartu dimasukin ke power electric tidak berfungsi saat telepon ke receptionis tidak diangkat akhirnya turun dan receptionis tidak ada malah sdg diluar Akhirnya dikasih kartu yg kedua pun tidak bisa digunakan yg kartu ketiga baru bisa. Keadaan kamar mandi tidak terlalu bersih AC kamar lama dinginnya seperti kurang perawatan AC di lobby apalagi tidak berfungsi sangat panas Saya menginap saat nataru yang mana banyak tamu harusnya pekerjaan di stop dlu karena sangat mengganggu dari suara yang bising dan debu yang banyak Padahal hotelnya bagus tp perawatannya kurang",Positif,Netral,None,None,None,Negatif,None,
7192,Tiket,Cirebon,Verse Hotel Cirebon,10/7/2024,"Hotel bintang 3 paling payah di cirebon, seperti bukan bintang 3. Pelayanannya sanagat lambat, AC tidak nyala sudah tau cirebon itu panas sekali, Chek in harusnya jam 14.00 kami datang padahal jam 15.30 lebih belum siap kamarnya, baru dapat jam 16.00. Sarapan paginya juga tidak enak sekelas bintang 3 lhoo. Tamu hotel keluar masuk tetap harus bayar parkir. Pokonya payah dah ni hotel, kapok ga bakal balik lagi.",Netral,None,Negatif,None,None,Netral,Netral,
