ID_Review,Review_Date,Gambar_Ke,Image_FileName,Kamar,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
5349,8/11/2018,1,R5349_G1_c0f3501e.jpg,None,Netral,None,None,Positif,None,None
5350,7/28/2018,1,R5350_G1_b98575ef.jpg,None,Positif,None,None,Positif,None,None
5350,7/28/2018,2,R5350_G2_35633e94.jpg,None,Positif,None,None,Positif,Positif,None
5351,7/28/2018,1,R5351_G1_0e7b6424.jpg,Netral,Netral,None,None,Positif,None,None
5352,7/21/2018,1,R5352_G1_91653b21.jpg,None,Positif,None,None,Positif,Positif,None
5353,7/21/2018,1,R5353_G1_95bb697f.jpg,None,None,None,None,Positif,None,None
5353,7/21/2018,2,R5353_G2_dcc736d4.jpg,None,Netral,None,None,Positif,None,None
5354,7/21/2018,1,R5354_G1_5a8c57a5.jpg,None,Positif,None,None,Positif,Positif,None
5354,7/21/2018,2,R5354_G2_5aa2851f.jpg,None,None,None,None,Positif,None,None
5354,7/21/2018,3,R5354_G3_68c33ccc.jpg,None,Positif,None,None,Positif,Positif,None
5355,7/21/2018,1,R5355_G1_205bc57c.jpg,None,Positif,None,None,Positif,None,None
5356,7/21/2018,1,R5356_G1_44cf92cb.jpg,None,Positif,None,None,Positif,Positif,None
5356,7/21/2018,2,R5356_G2_03c37546.jpg,None,Positif,None,None,Positif,Positif,None
5357,7/14/2018,1,R5357_G1_85c7986b.jpg,None,Netral,None,None,Positif,Positif,None
5357,7/14/2018,2,R5357_G2_fcac27b3.jpg,None,Positif,None,None,Positif,Positif,None
5358,7/14/2018,1,R5358_G1_59f81b7e.jpg,None,Positif,None,None,Positif,Positif,None
5358,7/14/2018,2,R5358_G2_0fc222c1.jpg,None,Positif,None,None,Positif,Positif,None
5359,7/14/2018,1,R5359_G1_e2950263.jpg,None,None,None,None,Positif,None,None
5360,7/14/2018,1,R5360_G1_01deec3a.jpg,None,Netral,None,None,Positif,None,None
5361,7/7/2018,1,R5361_G1_d84b6084.jpg,None,Positif,None,None,Positif,Positif,None
5362,7/7/2018,1,R5362_G1_20563be2.jpg,Netral,Netral,None,None,None,None,None
5362,7/7/2018,2,R5362_G2_20c3d76b.jpg,None,Positif,None,None,Positif,Positif,None
5362,7/7/2018,3,R5362_G3_ea036204.jpg,None,Positif,None,None,Positif,Positif,None
5362,7/7/2018,4,R5362_G4_304ff804.jpg,None,None,None,None,Positif,None,None
5362,7/7/2018,5,R5362_G5_2c9d59c3.jpg,None,None,None,None,Positif,None,None
5362,7/7/2018,6,R5362_G6_1c398775.jpg,Netral,Negatif,None,None,None,None,None
5363,7/7/2018,1,R5363_G1_d3c266a5.jpg,None,Positif,None,None,Positif,Positif,None
5363,7/7/2018,2,R5363_G2_f675adc1.jpg,None,Positif,None,None,Positif,Positif,None
5363,7/7/2018,3,R5363_G3_f3dba366.jpg,Positif,Positif,None,None,None,None,None
5363,7/7/2018,4,R5363_G4_9ebbf5a2.jpg,None,Netral,None,None,None,None,Positif
5364,7/7/2018,1,R5364_G1_20a13864.jpg,Netral,Netral,None,None,None,Positif,None
5364,7/7/2018,2,R5364_G2_c139bb92.jpg,Positif,Positif,None,None,None,None,None
5365,6/30/2018,1,R5365_G1_77b8fcd4.jpg,None,Positif,None,None,Positif,Positif,None
5365,6/30/2018,2,R5365_G2_281520c4.jpg,None,Positif,None,None,Positif,Positif,None
5366,6/30/2018,1,R5366_G1_ca99c916.jpg,Netral,Netral,None,None,Positif,Positif,None
5367,6/30/2018,1,R5367_G1_be767c21.jpg,None,Positif,None,None,Positif,Positif,None
5368,6/30/2018,1,R5368_G1_0f60b92e.jpg,None,Positif,None,None,Positif,Positif,None
5368,6/30/2018,2,R5368_G2_66e35a24.jpg,None,None,None,None,Positif,None,None
5369,6/30/2018,1,R5369_G1_8105c46b.jpg,None,Positif,None,None,Positif,Positif,None
5369,6/30/2018,2,R5369_G2_bf464faf.jpg,None,Positif,None,None,Positif,Positif,None
5369,6/30/2018,3,R5369_G3_50d5cb7f.jpg,None,Netral,None,None,None,None,None
5370,6/30/2018,1,R5370_G1_4b3ce56c.jpg,None,Netral,None,None,Positif,Positif,None
5370,6/30/2018,2,R5370_G2_4d65cfed.jpg,None,Netral,None,None,Positif,None,None
5370,6/30/2018,3,R5370_G3_2e968ae9.jpg,None,Netral,None,None,Positif,None,None
5371,6/30/2018,1,R5371_G1_a5330111.jpg,Netral,Positif,None,None,Positif,Positif,None
5372,6/30/2018,1,R5372_G1_b17f0784.jpg,None,Positif,None,None,Positif,Positif,None
5372,6/30/2018,2,R5372_G2_6d517540.jpg,None,Positif,None,None,Positif,Positif,None
5372,6/30/2018,3,R5372_G3_1aef19e2.jpg,None,Positif,None,None,None,Positif,None
5372,6/30/2018,4,R5372_G4_ea74d312.jpg,None,None,None,None,Positif,None,None
5372,6/30/2018,5,R5372_G5_1da5718a.jpg,None,None,None,None,Positif,None,None
5372,6/30/2018,6,R5372_G6_03949ebf.jpg,None,Positif,Positif,None,None,Positif,None
5372,6/30/2018,7,R5372_G7_ab4e6413.jpg,None,Netral,None,None,Positif,Positif,Netral
5373,6/23/2018,1,R5373_G1_557d22dd.jpg,None,Positif,None,None,Positif,None,None
5373,6/23/2018,2,R5373_G2_7cb64d97.jpg,None,Positif,None,None,Positif,Positif,None
5374,6/23/2018,1,R5374_G1_7db8b3b0.jpg,Netral,Netral,None,None,None,None,None
5375,6/23/2018,1,R5375_G1_de59403e.jpg,None,Positif,None,None,Positif,Positif,None
5375,6/23/2018,2,R5375_G2_18545023.jpg,None,Netral,None,None,Positif,Positif,None
5376,6/23/2018,1,R5376_G1_df95781d.jpg,None,None,None,None,Positif,None,None
5376,6/23/2018,2,R5376_G2_958bece5.jpg,None,Positif,None,None,Positif,None,None
5377,6/23/2018,1,R5377_G1_31d74d6e.jpg,Positif,Positif,None,None,None,None,None
5377,6/23/2018,2,R5377_G2_65b16eaa.jpg,None,Netral,None,None,None,Positif,None
5378,6/23/2018,1,R5378_G1_0654323a.jpg,None,Positif,None,None,None,Positif,None
5378,6/23/2018,2,R5378_G2_8d6d17bb.jpg,None,None,None,None,Positif,None,None
5378,6/23/2018,3,R5378_G3_456ae1d2.jpg,None,Netral,Positif,None,None,None,None
5379,6/23/2018,1,R5379_G1_6559365f.jpg,None,Netral,None,None,Positif,Positif,None
5379,6/23/2018,2,R5379_G2_82e09123.jpg,Netral,Netral,None,None,Positif,Positif,None
5380,6/23/2018,1,R5380_G1_1fe999c5.jpg,None,Positif,None,None,Positif,Positif,None
5380,6/23/2018,2,R5380_G2_eea51aaf.jpg,None,Positif,None,None,Positif,Positif,None
5380,6/23/2018,3,R5380_G3_47eac99c.jpg,None,Positif,None,None,Positif,Positif,None
5380,6/23/2018,4,R5380_G4_ed4c007b.jpg,None,Netral,None,None,Positif,None,None
5381,6/23/2018,1,R5381_G1_3babfbd1.jpg,None,Positif,None,None,Positif,Positif,None
5381,6/23/2018,2,R5381_G2_349232dc.jpg,None,Positif,None,None,Positif,None,None
5381,6/23/2018,3,R5381_G3_ca0a4aa8.jpg,None,None,None,None,Positif,None,None
5382,6/23/2018,1,R5382_G1_34b318a2.jpg,None,None,None,None,Positif,None,None
5382,6/23/2018,2,R5382_G2_0e7118e4.jpg,None,Positif,None,None,Positif,Positif,None
5382,6/23/2018,3,R5382_G3_dca360a9.jpg,None,Positif,None,None,Positif,Positif,None
5382,6/23/2018,4,R5382_G4_9737470b.jpg,None,Positif,Positif,None,None,Positif,None
5382,6/23/2018,5,R5382_G5_2a796856.jpg,None,Positif,None,None,None,None,Positif
5383,6/16/2018,1,R5383_G1_546f795b.jpg,None,Positif,None,None,Positif,Positif,None
5383,6/16/2018,2,R5383_G2_8d2496ac.jpg,None,Positif,None,None,Positif,Positif,None
5383,6/16/2018,3,R5383_G3_bb4d2c62.jpg,None,Positif,None,None,Positif,Positif,None
5383,6/16/2018,4,R5383_G4_359332df.jpg,None,Positif,None,None,Positif,Positif,None
5383,6/16/2018,5,R5383_G5_8710108c.jpg,None,None,None,None,Positif,None,None
5384,6/16/2018,1,R5384_G1_f01025a1.jpg,Positif,Positif,None,None,Positif,Positif,None
5384,6/16/2018,2,R5384_G2_5df3f0d7.jpg,None,None,None,None,Positif,None,None
5384,6/16/2018,3,R5384_G3_5218c1f0.jpg,None,None,None,None,Positif,None,None
5384,6/16/2018,4,R5384_G4_c36a1ca5.jpg,None,None,None,None,Positif,None,None
5385,6/16/2018,1,R5385_G1_ce3ec975.jpg,None,None,None,None,Positif,None,None
5385,6/16/2018,2,R5385_G2_03811028.jpg,None,Positif,None,None,Positif,None,None
5385,6/16/2018,3,R5385_G3_3e99b259.jpg,None,Positif,None,None,Positif,None,None
5385,6/16/2018,4,R5385_G4_f48a4223.jpg,None,Positif,None,None,Positif,Positif,None
5385,6/16/2018,5,R5385_G5_f091a7da.jpg,None,Positif,None,None,None,Positif,None
5386,6/16/2018,1,R5386_G1_90978506.jpg,None,None,None,None,Positif,None,None
5387,6/16/2018,1,R5387_G1_ef68751e.jpg,None,Positif,None,None,Positif,Positif,None
5388,6/16/2018,1,R5388_G1_60c1a1ba.jpg,None,Positif,None,None,Positif,None,None
5389,6/16/2018,1,R5389_G1_1669caa0.jpg,Netral,Positif,None,None,None,None,None
5390,6/9/2018,1,R5390_G1_b2cba5b3.jpg,None,None,None,None,Positif,None,None
5390,6/9/2018,2,R5390_G2_73cf0d87.jpg,None,None,None,None,Positif,None,None
5391,6/9/2018,1,R5391_G1_b655eb5c.jpg,Positif,Positif,None,None,None,None,None
5392,6/9/2018,1,R5392_G1_d094fdd9.jpg,None,None,None,None,Positif,None,None
5392,6/9/2018,2,R5392_G2_df923f4b.jpg,None,Positif,None,None,Positif,None,None
5392,6/9/2018,3,R5392_G3_2dc76db8.jpg,None,Positif,None,None,Positif,Positif,None
5392,6/9/2018,4,R5392_G4_126040c4.jpg,None,None,None,None,Positif,None,None
5392,6/9/2018,5,R5392_G5_7f6a0921.jpg,None,None,None,None,Positif,None,None
5393,6/2/2018,1,R5393_G1_c981269e.jpg,None,None,None,None,Positif,None,None
5393,6/2/2018,2,R5393_G2_9ad47ab7.jpg,None,Netral,None,None,Positif,None,None
5393,6/2/2018,3,R5393_G3_be1377e7.jpg,None,Netral,None,None,Positif,None,None
5393,6/2/2018,4,R5393_G4_56baa5de.jpg,None,Positif,None,None,None,Positif,None
5394,5/19/2018,1,R5394_G1_e6cbffd2.jpg,None,Positif,None,None,Positif,Positif,None
5394,5/19/2018,2,R5394_G2_fd3f6f8c.jpg,None,None,None,None,Positif,None,None
5394,5/19/2018,3,R5394_G3_2fcc9063.jpg,None,Positif,None,None,Positif,Positif,None
5395,5/19/2018,1,R5395_G1_0cb061e0.jpg,None,None,None,None,Positif,None,None
5395,5/19/2018,2,R5395_G2_9344403f.jpg,None,Positif,None,None,Positif,Positif,None
5396,5/12/2018,1,R5396_G1_4c5497c0.jpg,None,None,None,None,Positif,None,None
5396,5/12/2018,2,R5396_G2_b5b15de8.jpg,None,None,None,None,Positif,None,None
5397,5/12/2018,1,R5397_G1_8e22a651.jpg,None,Positif,None,None,Positif,Positif,None
5397,5/12/2018,2,R5397_G2_dee69f7d.jpg,None,Netral,None,None,Positif,None,None
5398,5/5/2018,1,R5398_G1_64a425e2.jpg,None,Positif,None,None,None,Positif,None
5398,5/5/2018,2,R5398_G2_d141da83.jpg,None,Netral,None,None,Positif,Positif,None
5398,5/5/2018,3,R5398_G3_d7a33a3c.jpg,None,Netral,None,None,Positif,Positif,None
5398,5/5/2018,4,R5398_G4_18fbb17b.jpg,None,Netral,None,None,None,Positif,None
5398,5/5/2018,5,R5398_G5_bf2ab776.jpg,None,Netral,None,None,None,Positif,None
5398,5/5/2018,6,R5398_G6_3f19ce74.jpg,None,Positif,None,None,None,Positif,None
5398,5/5/2018,7,R5398_G7_78ba1e80.jpg,Positif,Positif,None,None,None,None,None
5399,5/5/2018,1,R5399_G1_d724e7f2.jpg,None,Netral,None,None,Positif,Positif,None
5400,4/28/2018,1,R5400_G1_fa733532.jpg,None,Positif,None,None,Positif,Positif,None
5400,4/28/2018,2,R5400_G2_889165e0.jpg,None,Positif,None,None,Positif,Positif,None
5400,4/28/2018,3,R5400_G3_ed8cc841.jpg,Netral,Positif,None,None,Positif,None,None
5401,4/28/2018,1,R5401_G1_ab5fbbf0.jpg,None,Netral,None,None,Positif,None,None
5401,4/28/2018,2,R5401_G2_b53e5818.jpg,None,None,None,None,Positif,None,None
5401,4/28/2018,3,R5401_G3_a0a3bbb5.jpg,None,None,None,None,Positif,None,None
5402,4/28/2018,1,R5402_G1_8aca146d.jpg,None,Positif,None,None,Positif,None,None
5402,4/28/2018,2,R5402_G2_aa87a0c5.jpg,Positif,Positif,None,None,None,None,None
5402,4/28/2018,3,R5402_G3_77447f70.jpg,None,Positif,None,None,Positif,Positif,None
5403,4/21/2018,1,R5403_G1_22766326.jpg,None,Positif,None,None,Positif,Positif,None
5404,4/21/2018,1,R5404_G1_6fc4dae6.jpg,None,Positif,None,None,Positif,None,None
5404,4/21/2018,2,R5404_G2_5f035456.jpg,None,Positif,None,None,Positif,None,None
5404,4/21/2018,3,R5404_G3_214a2291.jpg,None,Positif,None,None,Positif,Positif,None
5404,4/21/2018,4,R5404_G4_61e529d6.jpg,None,Positif,None,None,Positif,None,None
5405,4/21/2018,1,R5405_G1_0f933f37.jpg,Netral,Netral,None,None,Positif,None,None
5406,4/14/2018,1,R5406_G1_f376eed5.jpg,None,None,None,None,Positif,None,None
5407,3/31/2018,1,R5407_G1_0b7b4dc2.jpg,None,Positif,None,None,Positif,Positif,None
5408,3/31/2018,1,R5408_G1_2a77ff00.jpg,None,Positif,None,None,Positif,Positif,None
5409,3/24/2018,1,R5409_G1_99da027e.jpg,None,Netral,None,None,Positif,Positif,None
5409,3/24/2018,2,R5409_G2_ad3593de.jpg,None,None,None,None,Positif,None,None
5409,3/24/2018,3,R5409_G3_d0874f81.jpg,None,None,None,None,Positif,None,None
5410,4/18/2026,1,R5410_G1_dfb176b7.jpg,None,None,None,None,Positif,None,None
5411,3/21/2026,1,R5411_G1_98885d53.jpg,None,Netral,None,None,None,Positif,None
5411,3/21/2026,2,R5411_G2_516d1a4c.jpg,None,Positif,None,None,Positif,Positif,None
5412,3/14/2026,1,R5412_G1_4e4d7ec9.jpg,None,Netral,None,None,Positif,None,None
5413,12/27/2025,1,R5413_G1_1839e754.jpg,None,Netral,None,None,Positif,None,None
5413,12/27/2025,2,R5413_G2_8e23d8fd.jpg,Netral,Positif,None,None,None,None,None
5413,12/27/2025,3,R5413_G3_6894daa9.jpg,Netral,Positif,None,None,None,None,None
5413,12/27/2025,4,R5413_G4_e8f36390.jpg,Negatif,Negatif,None,None,None,None,None
5413,12/27/2025,5,R5413_G5_d91c03a8.jpg,None,Positif,None,None,None,None,None
5413,12/27/2025,6,R5413_G6_ecbb5868.jpg,Positif,Positif,None,None,None,None,None
5414,12/27/2025,1,R5414_G1_135c661a.jpg,Netral,Positif,None,None,None,None,None
5414,12/27/2025,2,R5414_G2_67fc8430.jpg,None,None,None,None,Positif,None,None
5414,12/27/2025,3,R5414_G3_4523bf25.jpg,None,Netral,None,None,None,None,Positif
5414,12/27/2025,4,R5414_G4_42ef2468.jpg,None,Positif,None,None,Positif,Positif,Positif
5414,12/27/2025,5,R5414_G5_0a79e917.jpg,None,None,None,None,Positif,None,None
5415,10/25/2025,1,R5415_G1_7bcee405.jpg,None,None,None,None,Positif,None,None
5415,10/25/2025,2,R5415_G2_bde38564.jpg,None,Positif,None,None,Positif,Positif,None
5416,8/16/2025,1,R5416_G1_610a4544.jpg,Positif,Positif,None,None,Positif,None,None
5416,8/16/2025,2,R5416_G2_9462f6d2.jpg,None,Netral,None,None,Positif,None,None
5417,7/26/2025,1,R5417_G1_7716a234.jpg,None,Positif,None,None,None,Positif,None
5418,5/31/2025,1,R5418_G1_6e27ec46.jpg,None,Positif,None,None,Positif,Positif,None
5418,5/31/2025,2,R5418_G2_7d431cb2.jpg,None,Positif,None,None,Positif,Positif,None
5418,5/31/2025,3,R5418_G3_a3ad5d77.jpg,None,Positif,None,None,None,Positif,None
5418,5/31/2025,4,R5418_G4_b2fbee70.jpg,None,Netral,None,None,Positif,None,Positif
5419,4/5/2025,1,R5419_G1_2ef0620a.jpg,None,None,None,None,Positif,None,None
5420,4/5/2025,1,R5420_G1_474f071c.jpg,None,None,None,None,Positif,None,None
5420,4/5/2025,2,R5420_G2_47ea26b8.jpg,None,Positif,None,None,Positif,Positif,None
5421,2/22/2025,1,R5421_G1_322a0e06.jpg,Netral,Positif,None,None,None,None,None
5421,2/22/2025,2,R5421_G2_a792dcd4.jpg,None,Positif,None,None,Positif,None,Positif
5422,2/8/2025,1,R5422_G1_7e63ac1a.jpg,None,Netral,None,None,None,None,Positif
5422,2/8/2025,2,R5422_G2_3b7cba53.jpg,None,Positif,None,None,Positif,None,None
5422,2/8/2025,3,R5422_G3_baa85241.jpg,None,Positif,None,None,Positif,Positif,Positif
5422,2/8/2025,4,R5422_G4_a5111b3a.jpg,None,Positif,None,None,Positif,None,Positif
5423,1/4/2025,1,R5423_G1_83a01263.jpg,None,Positif,None,None,Positif,Positif,None
5424,12/28/2024,1,R5424_G1_ee1dc7fe.jpg,None,Positif,None,None,Positif,Positif,None
5425,12/14/2024,1,R5425_G1_dd82b14f.jpg,None,Positif,None,None,Positif,Positif,None
5426,8/10/2024,1,R5426_G1_1087ee46.jpg,None,None,None,None,Positif,None,None
5427,7/27/2024,1,R5427_G1_454a963b.jpg,None,None,None,None,Positif,None,None
5428,7/27/2024,1,R5428_G1_bb50a560.jpg,None,Positif,None,None,Positif,Positif,None
5428,7/27/2024,2,R5428_G2_ab1dd6b0.jpg,Netral,Positif,None,None,None,None,None
5428,7/27/2024,3,R5428_G3_60c8c672.jpg,None,Positif,None,None,Positif,Positif,None
5429,7/13/2024,1,R5429_G1_c6a7a178.jpg,Netral,Netral,None,None,None,None,None
5429,7/13/2024,2,R5429_G2_cbebe9e1.jpg,Netral,Positif,None,None,None,None,None
5429,7/13/2024,3,R5429_G3_34460de8.jpg,Netral,Positif,None,None,None,None,None
5429,7/13/2024,4,R5429_G4_a4593a87.jpg,Netral,Positif,None,None,None,None,None
5429,7/13/2024,5,R5429_G5_fba3234d.jpg,Netral,Positif,None,None,None,None,None
5430,7/13/2024,1,R5430_G1_748b1fcd.jpg,None,Netral,None,None,Positif,None,None
5431,7/13/2024,1,R5431_G1_85500f32.jpg,None,Positif,None,None,Positif,None,None
5431,7/13/2024,2,R5431_G2_fc428362.jpg,None,None,None,None,Positif,None,None
5431,7/13/2024,3,R5431_G3_bf62aaad.jpg,None,None,None,None,Positif,None,None
5432,6/22/2024,1,R5432_G1_d6e83f71.jpg,None,None,None,None,Positif,None,None
5433,6/8/2024,1,R5433_G1_7ffc1c6d.jpg,None,Positif,None,None,Positif,Positif,None
5433,6/8/2024,2,R5433_G2_4660bc4e.jpg,Netral,Netral,None,None,None,None,None
5434,5/25/2024,1,R5434_G1_be19bdde.jpg,Netral,Netral,None,None,Positif,Positif,None
5434,5/25/2024,2,R5434_G2_8ac73028.jpg,None,Positif,None,None,None,Positif,None
5434,5/25/2024,3,R5434_G3_fef66c10.jpg,None,None,None,None,Positif,None,None
5435,5/4/2024,1,R5435_G1_a11eb598.jpg,None,Positif,None,None,Positif,Positif,None
5435,5/4/2024,2,R5435_G2_bd1b6f9b.jpg,Netral,Netral,None,None,None,None,None
5436,4/27/2024,1,R5436_G1_c68dafa3.jpg,None,Netral,None,None,Positif,None,None
5436,4/27/2024,2,R5436_G2_9a032e3d.jpg,None,None,None,None,Positif,None,None
5436,4/27/2024,3,R5436_G3_da8ef4cd.jpg,None,Positif,None,None,None,Positif,None
5436,4/27/2024,4,R5436_G4_2daa7391.jpg,None,Positif,None,None,None,Positif,None
5436,4/27/2024,5,R5436_G5_601a8488.jpg,None,None,None,None,Positif,None,None
5436,4/27/2024,6,R5436_G6_b1fc11f0.jpg,None,Positif,None,None,None,Positif,None
5437,3/9/2024,1,R5437_G1_5178488f.jpg,None,Netral,None,None,Positif,None,None
5437,3/9/2024,2,R5437_G2_6351cd1c.jpg,Netral,Netral,None,None,None,None,None
5438,3/2/2024,1,R5438_G1_79db45e4.jpg,None,None,None,None,Positif,None,None
5438,3/2/2024,2,R5438_G2_75adfa29.jpg,None,Netral,None,None,Positif,None,None
5439,2/10/2024,1,R5439_G1_8c94ca0f.jpg,None,Positif,None,None,Positif,None,None
5440,2/3/2024,1,R5440_G1_0ed4c229.jpg,Netral,Positif,None,None,None,None,None
5440,2/3/2024,2,R5440_G2_5a7e7063.jpg,Netral,Netral,None,None,Positif,None,None
5441,1/13/2024,1,R5441_G1_b6b3ea26.jpg,None,Positif,None,None,Positif,Positif,None
5442,1/6/2024,1,R5442_G1_b9cd9499.jpg,None,Positif,None,None,Positif,Positif,None
5442,1/6/2024,2,R5442_G2_32014276.jpg,None,Positif,None,None,Positif,Positif,None
5442,1/6/2024,3,R5442_G3_36f0d543.jpg,Netral,Netral,None,None,None,None,None
5443,11/4/2023,1,R5443_G1_0fdec266.jpg,None,Positif,None,None,Positif,Positif,None
5444,8/26/2023,1,R5444_G1_253d9d1a.jpg,None,Positif,None,None,Positif,Positif,None
5445,8/12/2023,1,R5445_G1_c02fe3b9.jpg,None,None,None,None,Positif,None,None
5445,8/12/2023,2,R5445_G2_fdc1d896.jpg,Positif,Positif,None,None,Positif,None,None
5445,8/12/2023,3,R5445_G3_4f18a3f9.jpg,None,None,None,None,Positif,None,None
5445,8/12/2023,4,R5445_G4_a21bd31f.jpg,Positif,Positif,None,None,Positif,None,None
5446,7/8/2023,1,R5446_G1_e96dd350.jpg,None,Positif,None,None,Positif,Positif,None
5446,7/8/2023,2,R5446_G2_42a470ba.jpg,Netral,Positif,None,None,Positif,Positif,None
5446,7/8/2023,3,R5446_G3_89e89ce5.jpg,None,None,None,None,Positif,None,None
5446,7/8/2023,4,R5446_G4_e3b49b19.jpg,None,Positif,None,None,Positif,Positif,None
5446,7/8/2023,5,R5446_G5_6041a9d1.jpg,None,Positif,None,None,Positif,Positif,None
5446,7/8/2023,6,R5446_G6_47413236.jpg,None,Positif,None,None,None,Positif,Positif
5446,7/8/2023,7,R5446_G7_6bdc0bf7.jpg,None,Positif,None,None,None,None,Positif
5447,6/24/2023,1,R5447_G1_59e263a3.jpg,None,None,None,None,Positif,None,None
5447,6/24/2023,2,R5447_G2_76506c27.jpg,None,None,None,None,Positif,None,None
5448,5/13/2023,1,R5448_G1_0b4acf1e.jpg,None,None,None,None,Positif,None,None
5449,5/13/2023,1,R5449_G1_48f8caf9.jpg,None,None,None,None,Positif,None,None
5449,5/13/2023,2,R5449_G2_a66b80b1.jpg,None,Positif,None,None,Positif,Positif,None
5450,3/18/2023,1,R5450_G1_a54d9f44.jpg,None,Positif,None,None,None,Positif,None
5451,2/4/2023,1,R5451_G1_98bc0bbe.jpg,None,Positif,None,None,None,Positif,None
5452,1/14/2023,1,R5452_G1_1e33b804.jpg,None,None,None,None,Positif,None,None
5453,1/7/2023,1,R5453_G1_de56bdf4.jpg,None,Positif,None,None,Positif,None,Positif
5454,11/26/2022,1,R5454_G1_958cb0a1.jpg,Positif,Positif,None,None,None,None,None
5455,11/5/2022,1,R5455_G1_678e3bd6.jpg,None,Positif,None,None,Positif,Positif,None
5455,11/5/2022,2,R5455_G2_4c65838c.jpg,None,Positif,None,None,Positif,Positif,None
5455,11/5/2022,3,R5455_G3_785cdf23.jpg,None,Positif,None,None,Positif,None,Positif
5456,10/29/2022,1,R5456_G1_ffffb25a.jpg,None,Netral,None,None,None,None,Positif
5457,6/4/2022,1,R5457_G1_b83dacfc.jpg,None,None,None,None,Positif,None,None
5457,6/4/2022,2,R5457_G2_eb438ecf.jpg,None,None,None,None,Positif,None,None
5457,6/4/2022,3,R5457_G3_69d5dd45.jpg,None,None,None,None,Positif,None,None
5458,5/21/2022,1,R5458_G1_0c89d38c.jpg,None,Positif,None,None,Positif,Positif,None
5459,3/19/2022,1,R5459_G1_1d233337.jpg,None,Netral,None,None,None,Positif,None
5460,3/12/2022,1,R5460_G1_82f50d08.jpg,None,Positif,None,None,Positif,Positif,None
5460,3/12/2022,2,R5460_G2_af4a8cf3.jpg,None,Positif,None,None,None,None,Positif
5461,3/5/2022,1,R5461_G1_26e7305f.jpg,Netral,Netral,None,None,None,None,None
5461,3/5/2022,2,R5461_G2_f1c8a54d.jpg,Netral,Positif,None,None,None,None,None
5461,3/5/2022,3,R5461_G3_f45e9859.jpg,Netral,Netral,None,None,Positif,None,None
5461,3/5/2022,4,R5461_G4_3cb556f5.jpg,None,Positif,None,None,None,None,Positif
5461,3/5/2022,5,R5461_G5_6805002e.jpg,None,None,None,None,Positif,None,None
5461,3/5/2022,6,R5461_G6_d8a7cab0.jpg,None,Netral,None,None,Positif,None,None
5462,3/5/2022,1,R5462_G1_902e7eec.jpg,Netral,Positif,None,None,Positif,Positif,None
5462,3/5/2022,2,R5462_G2_ab8d94ef.jpg,None,None,None,None,Positif,None,None
5462,3/5/2022,3,R5462_G3_138d78bb.jpg,None,Positif,None,None,None,Positif,None
5463,3/5/2022,1,R5463_G1_d64815ca.jpg,Positif,Positif,None,None,Positif,None,Positif
5464,1/29/2022,1,R5464_G1_169a9574.jpg,None,Positif,None,None,Positif,Positif,None
5464,1/29/2022,2,R5464_G2_3f3c3cab.jpg,None,Positif,None,None,Positif,Positif,None
5464,1/29/2022,3,R5464_G3_fa8bba3e.jpg,None,Positif,None,None,Positif,Positif,None
5465,1/29/2022,1,R5465_G1_559106e2.jpg,None,None,None,None,Positif,None,None
5466,1/8/2022,1,R5466_G1_acd9709c.jpg,None,Netral,None,None,Positif,Positif,None
5467,1/8/2022,1,R5467_G1_7471f1c1.jpg,Netral,Positif,None,None,Positif,None,None
5468,1/1/2022,1,R5468_G1_e064852b.jpg,None,Positif,None,None,Positif,Positif,None
5469,12/18/2021,1,R5469_G1_4c34ed06.jpg,None,Positif,None,None,Positif,Positif,None
5469,12/18/2021,2,R5469_G2_4b434b26.jpg,None,Positif,None,None,Positif,Positif,None
5469,12/18/2021,3,R5469_G3_a92de53d.jpg,None,None,None,None,Positif,None,None
5469,12/18/2021,4,R5469_G4_6fbf8f7e.jpg,None,Positif,None,None,Positif,Positif,None
5469,12/18/2021,5,R5469_G5_af3bd5f4.jpg,None,Positif,None,None,Positif,Positif,None
5470,12/11/2021,1,R5470_G1_3b41780a.jpg,Positif,Positif,None,None,None,None,None
5470,12/11/2021,2,R5470_G2_05fb70d9.jpg,Netral,Positif,None,None,None,None,None
5471,11/20/2021,1,R5471_G1_9d08c0e1.jpg,None,Netral,None,None,Positif,None,None
5472,10/30/2021,1,R5472_G1_66661940.jpg,None,Positif,None,None,Positif,None,Positif
5472,10/30/2021,2,R5472_G2_fef50c1f.jpg,None,Positif,None,None,Positif,Positif,None
5472,10/30/2021,3,R5472_G3_825484ae.jpg,Positif,Positif,None,None,None,None,None
5473,10/23/2021,1,R5473_G1_2ee897b0.jpg,None,None,None,None,Positif,None,None
5474,10/2/2021,1,R5474_G1_4b4c0006.jpg,None,None,None,None,Positif,None,None
5475,6/26/2021,1,R5475_G1_b222d208.jpg,None,None,None,None,Positif,None,None
5475,6/26/2021,2,R5475_G2_e240c6fc.jpg,None,Positif,None,None,Positif,Positif,None
5476,6/19/2021,1,R5476_G1_3cf023e4.jpg,Netral,Netral,None,None,Positif,Positif,None
5476,6/19/2021,2,R5476_G2_5ac38e34.jpg,None,Positif,None,None,Positif,Positif,None
5477,6/5/2021,1,R5477_G1_c960b5c7.jpg,Positif,Positif,None,None,None,None,None
